	name	CID
961	wild cherry bark	146171262
962	cupric cation	27099
963	sucralose	71485
964	neisseria meningitidis group c capsular polysaccharide antigen	146171263
965	influenza b virus b/phuket/30	146171264
966	temsirolimus	6918289
967	krypton kr-81m	66380
968	drotrecogin alfa (activated)	146171265
969	pravastatin	54687
970	triacetonamine tosilate	134275
971	buformin	2468
972	alpha-tocopherol acetate	86472
973	methylprednisolone aceponate	63019
974	stevia rebaudiuna leaf	146171266
975	egg yolk	6850739
976	disopyramide	3114
977	lapine t-lymphocyte immune globulin	146171267
978	prednisolone steaglate	71206
979	measles-rubella virus vaccine, live	146171268
980	tulobuterol hydrochloride	5702285
981	hydrogenated soybean oil	146171269
982	promestriene	9883915
983	elastase	146171270
984	ciforadenant	44537963
985	benzylpiperazine	75994
986	risankizumab-rzaa	146171271
987	methscopolamine bromide	5459110
988	sterols	146171272
989	dihydroergocornine	168871
990	cefprozil	5281006
991	imidapril hydrochloride	5485193
992	ketobemidone	10101
993	corticorelin ovine triflutate	121494108
994	panipenem	72015
995	cefroxadine	5284529
996	monteplase	146171273
997	flurazepam monohydrochloride	37368
998	promegestone	36709
999	histrelin	25077993
1000	rosemary oil	146171274
1001	lowbush blueberry	146171275
1002	.alpha.-cypermethrin	2912
1003	cetalkonium	31203
1004	tocophersolan	71406
1005	penamecillin	10250769
1006	1,1-dichloroethylene	6366
1007	corticosteroid nos	146171276
1008	pilocarpine nitrate	657349
1009	quinine sulfate	11949689
1010	sodium glycerophosphate	14754
1011	niacinamide	936
1012	halometasone	9846332
1013	clorprenaline hydrochloride	23360
1014	humulus lupulus whole	146171277
1015	sildenafil	135398744
1016	calcium citrate	13136
1017	salicin	439503
1018	temoporfin	60751
1019	opium, powdered	146171278
1020	vortioxetine hydrobromide	56843850
1021	phosphorus	5462309
1022	trimethoprim hydrochloride	173769
1023	rapastinel	14539800
1024	bismuth subgallate	146171279
1025	apremilast	11561674
1026	garenoxacin	124093
1027	mipomersen sodium	44564107
1028	ulinastatin	105102
1029	potassium gluconate	16760467
1030	pancuronium bromide	27350
1031	cloperastine	2805
1032	docusate potassium	23675755
1033	tasisulam	10160238
1034	molindone	23897
1035	sulfadicramide	8281
1036	calcium phosphate, monobasic, anhydrous	146171280
1037	n-desmethyltrimipramine	160632
1038	calcium phosphate, dibasic, anhydrous	24441
1039	sapitinib	11488320
1040	ajmaline	6100671
1041	thallous chloride tl-201	16019977
1042	cocaethylene	644006
1043	phosphazide	6334639
1044	influenza b virus b/phuket/3073/201	146171281
1045	delavirdine	5625
1046	dibekacin sulfate	470999
1047	herbs	146171282
1048	platycodon grandiflorus whole	146171283
1049	diatrizoic acid	2140
1050	calcium threonate	13388558
1051	calcium carbonate	10112
1052	diacetylmorphine hydrochloride	9844225
1053	brimonidine	2435
1054	propacetamol hydrochloride	108082
1055	beclomethasone dipropionate monohydrate	16052009
1056	alvimopan	5488548
1057	molgramostim	146171284
1058	afatinib	10184653
1059	paraldehyde	31264
1060	cafedrine hydrochloride	5492688
1061	interferon beta-1b	146171285
1062	flibanserin	6918248
1063	fluphenazine	3372
1064	parabens	146171286
1065	amlexanox	2161
1066	amsacrine	2179
1067	4-methoxymethamphetamine	90766
1068	amisulpride	2159
1069	geranium	146171287
1070	zuclopenthixol decanoate	6450333
1071	methoxyflurane	4116
1072	clodronic acid	25419
1073	cirmtuzumab	146171288
1074	lenalidomide	216326
1075	ephedrine hydrochloride	65326
1076	eldecalcitol	6918141
1077	naloxegol	56959087
1078	thyroid, unspecified	146171289
1079	detomidine	56032
1080	otilonium	72093
1081	normirtazapine	10467350
1082	measles-mumps-rubella virus vaccine, live	146171290
1083	sarcosine	1088
1084	enoximone	53708
1085	sorafenib	216239
1086	ranitidine hydrochloride	3033332
1087	calcium lactate	13144
1088	meningococcal polysaccharide vaccine, groups a, c, y,w135 combined	146171291
1089	quinacrine	237
1090	clidinium bromide	19004
1091	sodium nitroprusside	11953895
1092	starch, wheat	24836924
1093	iobenguane i-123	135326
1094	magnesium carbonate hydroxide	146171292
1095	4-chloro-2,5-dimethoxy-n-(2-methoxybenzyl)phenethylamine	146171293
1096	simvastatin	54454
1097	mosapramine	4257
1098	25-hydroxyergocalciferol-	146171294
1099	magnesium peroxide	146171295
1100	imipramine hydrochloride	8228
1101	alibendol	71916
1102	levacecarnine hydrochloride	6917959
1103	molindone hydrochloride	9883259
1104	cocoa	146171296
1105	fluocinolone acetonide	6215
1106	sotatercept	146171297
1107	influenza b virus b/phuket/3073/2013 ant	146171298
1108	indomethacin	3715
1109	cranberry concentrate	146171299
1110	mosapride	119584
1111	urofollitropin	75409771
1112	dermatophagoides farinae	146171300
1113	norepinephrine hydrochloride-c 11	146171301
1114	thyroglobulin	146171302
1115	naldemedine tosylate	56837137
1116	conium maculatum flowering top	146171303
1117	radium ra-223 dichloride	146171304
1118	theanine	439378
1119	trimeperidine	98520
1120	clofarabine	119182
1121	ravulizumab	146171305
1122	tenofovir disoproxil	5481350
1123	lipoprotein outer surface a borrelia burgdorferi antigen	146171306
1124	probucol	4912
1125	velpatasvir	67683363
1126	ixekizumab	146171307
1127	borage oil	146171308
1128	alcohol, x-ray exposed (1000 rad)	146171309
1129	eleuthero	146171310
1130	faricimab	146171311
1131	cetostearyl alcohol	62238
1132	olanzapine pamoate	135566032
1133	black currant	146171312
1134	sodium phenylbutyrate	5258
1135	iproniazid phosphate	9367
1136	gliquidone	91610
1137	tibolone	444008
1138	capsicum oleoresin	146171313
1139	quinidine gluconate	94328
1140	gabexate	3447
1141	cysteamine	6058
1142	valacyclovir hydrochloride	135398742
1143	amatuximab	146171314
1144	methenamine	4101
1145	tirabrutinib	54755438
1146	thymus vulgaris whole	146171315
1147	spirapril	5311447
1148	vecuronium bromide	39764
1149	adalimumab-fkjp	146171316
1150	noni fruit	146171317
1151	norcocaine	644007
1152	selexipag	9913767
1153	juglans nigra pollen	146171318
1154	ribociclib	44631912
1155	choline alfoscerate	657272
1156	sucralfate	146171319
1157	amorolfine hydrochloride	54259
1158	gemifloxacin mesylate	9571107
1159	ovine digoxin immune fab	146171320
1160	bismuth citrate	13135
1161	degarelix	16136245
1162	ferric sodium citrate	76957760
1163	lanoteplase	146171321
1164	ethenzamide	3282
1165	camphor (synthetic)	146171322
1166	carrageenan	71597331
1167	doxylamine succinate	11224
1168	hydromorphone	5284570
1169	scutellarin	185617
1170	cultivated mushroom	146171323
1171	oprelvekin	146171324
1172	dihydroergotamine mesylate	71171
1173	levothyroxine sodium	146171325
1174	arsenic triiodide	24575
1175	clomethiazole	10783
1176	edoxaban tosylate monohydrate	25022378
1177	klebsiella pneumoniae	146171326
1178	chlorella vulgaris	146171327
1179	meptazinol hydrochloride	65483
1180	ambrosia psilostachya pollen	146171328
1181	sodium selenide	73973
1182	mercaptopurine anhydrous	667490
1183	fosamprenavir calcium	131535
1184	aldosterone	5839
1185	phenelzine	3675
1186	abituzumab	146171329
1187	cefmenoxime hydrochloride	9570757
1188	technetium tc-99m tilmanocept	146171330
1189	bordetella pertussis fimbriae 2/3 antigen	146171331
1190	albumin macroaggregated human serum	146171332
1191	sermorelin acetate	16132412
1192	resminostat	11609955
1193	isoflavones soy	146171333
1194	lumateperone	21302490
1195	cicletanine	54910
1196	mibefradil dihydrochloride	60662
1197	potassium thiocyanate	516872
1198	semuloparin sodium	146171334
1199	prochlorperazine edisylate	91499
1200	evocalcet	71242808
1201	aluminum	5359268
1202	heme iron polypeptide	146171335
1203	anagrelide hydrochloride monohydrate	135565321
1204	flopropione	3362
1205	telbivudine	159269
1206	pyrethrin i	5281045
1207	eltrombopag olamine	135449331
1208	viagenpumatucel-l	146171336
1209	.gamma.-aminobutyric acid	119
1210	tisagenlecleucel-t	146171337
1211	bcg vaccine	146171338
1212	ammonium cation	223
1213	bifidobacterium spp.	146171339
1214	procainamide hydrochloride	66068
1215	indoprofen	3718
1216	horseradish	146171340
1217	lirilumab	146171341
1218	lidocaine	3676
1219	nafronyl	4417
1220	ethyl chloride	6337
1221	benzocaine	2337
1222	nefopam hydrochloride	155290
1223	thioridazine hydrochloride	66062
1224	midazolam	4192
1225	pidolic acid	7405
1226	calcium gluceptate	62859
1227	fingolimod	107970
1228	morniflumate	72106
1229	triamcinolone hexacetonide	21826
1230	potassium acetate	517044
1231	guanfacine hydrochloride	71401
1232	emicizumab	146171342
1233	ciclopirox olamine	38911
1234	lodenafil carbonate	135431100
1235	carbenicillin indanyl sodium	23676503
1236	vintafolide	25014653
1237	ferrous sulfate dihydrate	18359651
1238	indocyanine green	11967809
1239	intrauterine device	146171343
1240	valpromide	71113
1241	interleukin 15, recombinant non-glycosylated	146171344
1242	venlafaxine hydrochloride	62923
1243	ustilago cynodontis	146171345
1244	treprostinil sodium	23663413
1245	trientine hydrochloride	71433
1246	azithromycin dihydrate	3033819
1247	tricaprylin	10850
1248	calcium cl	146171346
1249	propiomazine hydrochloride	71802
1250	nalmefene hydrochloride	5388881
1251	pyrilamine tannate	146171347
1252	leniolisib phosphate	90214495
1253	mivacurium	5281042
1254	trospium chloride	5284632
1255	azaribine	16574
1256	nizatidine	3033637
1257	protionamide	666418
1258	dimyristoylphosphatidylcholine, dl-	26197
1259	diphenylpyraline	3103
1260	benzenesulfonic acid	7371
1261	inotersen sodium	121493436
1262	loxapine hydrochloride	71400
1263	flurandrenolide	15209
1264	zinc glycinate	151910
1265	propoxur	4944
1266	bismuth subsalicylate	146171348
1267	sitafloxacin	461399
1268	rumex crispus pollen	146171349
1269	silver nitrate	24470
1270	bacillus anthracis immunoserum rabbit	146171350
1271	fenfluramine hydrochloride	91452
1272	polylactide, l-	146171351
1273	amaranthus hybridus pollen	146171352
1274	aluminum hydroxide 	146171353
1275	gold	23985
1276	tedizolid	11234049
1277	influenza b virus b/massachusetts/2/2012 bx-51	146171354
1278	plantago major	146171355
1279	theodrenaline	71857
1280	mepifylline	162821
1281	quinapril hydrochloride	54891
1282	methylatropine nitrate	657381
1283	tuberculin, tine test	146171356
1284	ulocuplumab	146171357
1285	cinacalcet hydrochloride	156418
1286	stanolone	10635
1287	phleum pratense	146171358
1288	silver sulfate	159865
1289	norethynodrel	6231
1290	xenon	23991
1291	chloroform	6212
1292	levorphanol tartrate	146171359
1293	carboxyamidotriazole orotate	11599548
1294	heparin sodium	146171360
1295	dimemorfan	3037918
1296	dactolisib	11977753
1297	isatuximab	146171361
1298	trimeprazine	5574
1299	ivosidenib	71657455
1300	arachidonic acid	444899
1301	melatonin	896
1302	penicillium camemberti	146171362
1303	doxepin	667477
1304	influenza b virus b/wisconsin/1/2010) antigen (mdck cell derived, propiolactone inactivated)	146171363
1305	tizanidine	5487
1306	pimobendan	4823
1307	carprofen	2581
1308	mitoxantrone hydrochloride	51082
1309	moxetumomab pasudotox-tdfk	146171364
1310	. alpha.-tocopherol acetate, d-	146171365
1311	trenbolone	25015
1312	fibrinogen human	146171366
1313	lidocaine hydrochloride	6314
1314	immune globulin antivenin nos	146171367
1315	etofenamate	35375
1316	triazolam	5556
1317	lutetium chloride lu-177	71587001
1318	isotretinoin	146171368
1319	paliperidone	115237
1320	phloroglucinol	359
1321	deoxycholic acid	222528
1322	cytarabine hydrochloride	6252
1323	levomilnacipran	6917779
1324	phenylephrine bitartrate	22721400
1325	carboxymethylcellulose	24748
1326	indometacin meglumine	146171369
1327	moperone hydrochloride	19747
1328	phenobarbital sodium	23674889
1329	dipyrone	522325
1330	temocapril hydrochloride	443873
1331	ambrosia acanthicarpa pollen	146171370
1332	clobutinol hydrochloride	92876
1333	diclofenac diethylamine	115087
1334	ziprasidone mesylate	656685
1335	sucroferric oxyhydroxide	91663255
1336	cisatracurium	62887
1337	estradiol	5757
1338	zafirlukast	5717
1339	lanolin	75778
1340	sodium metabisulfite	146171371
1341	digitoxin	441207
1342	zaleplon	5719
1343	poloxamer 188	24751
1344	11-nor-9-carboxy-.delta-9-tetrahydrocannabinol	146171372
1345	lysozyme	146171373
1346	fluticasone	5311101
1347	taselisib	51001932
1348	nemonapride	156333
1349	ambenonium chloride	8288
1350	oxypurinol	135398752
1351	trolnitrate	11499
1352	indapamide hemihydrate	23725081
1353	ritodrine hydrochloride	31728
1354	ab-fubinaca	58124325
1355	human cord blood hematopoietic progenitor cell	146171374
1356	technetium tc-99m tetrofosmin	6326947
1357	yk-11	119058028
1358	tesevatinib	10458325
1359	mupirocin calcium	6435927
1360	homatropine methylbromide	10429215
1361	ambrosia bidentata pollen	146171375
1362	penicillin v	6869
1363	human rotavirus a type g3p7(5) strain wi78 live antigen	146171376
1364	rasagiline tartrate	71550735
1365	grapefruit seed extract	146171377
1366	influenza a virus a/california/7/2009(h1n1)-like hemagglutinin antigen (propiolactone inactivated)	146171378
1367	pyridoxine	1054
1368	enalaprilat	5462501
1369	dexamethasone valerate	63047
1370	estradiol acetate	9818306
1371	niaouli oil	146171379
1372	imidapril	5464343
1373	itraconazole	3793
1374	riboflavin 5^-phosphate sodium anhydrous	146171380
1375	bictegravir	90311989
1376	dextran sulfate sodium salt	146171381
1377	favipiravir	492405
1378	sodium escinate	146171382
1379	polysorbate	146171383
1380	sultopride	5357
1381	methaniazide	3769
1382	latamoxef	47499
1383	metoprolol succinate	4171
1384	semustine	5198
1385	methamphetamine saccharate	71586915
1386	calcium bromide	5360316
1387	aspirin aluminum	3032790
1388	enzalutamide	15951529
1389	doxycycline hydrochloride	54671203
1390	rizatriptan	5078
1391	interferon beta	146171384
1392	morphine hydrochloride	5464110
1393	leucovorin	135403648
1394	enfortumab vedotin	146171385
1395	tetracycline phosphate complex	54729668
1396	gallus gallus feather	146171386
1397	linseed oil	146171387
1398	imipramine	3696
1399	tositumomab	146171388
1400	methylprednisolone (eshap)	146171389
1401	methylcellulose	44263857
1402	betaxolol	2369
1403	tripelennamine hydrochloride	9066
1404	bazedoxifene acetate	154256
1405	acalabrutinib	71226662
1406	hexetidine	3607
1407	dexamethasone palmitate	63044
1408	acetyl hexapeptide-8	71587772
1409	boldine	10154
1410	prothipendyl hydrochloride	14669
1411	glutathione	124886
1412	magnesium silicate	72941442
1413	niraparib tosylate monohydrate	74763937
1414	flutazolam	3398
1415	ombrabulin	6918405
1416	somatorelin	16132353
1417	vinpocetine	443955
1418	undecylenic acid	5634
1419	rociverine	68705
1420	givosiran sodium	146171390
1421	eucerin	146171391
1422	biotin	171548
1423	nomegestrol	68783
1424	linoleic acid, conjugated	146171392
1425	anethole	637563
1426	apitolisib	25254071
1427	.alpha.-tocopherol, dl-	146171393
1428	sulconazole	5318
1429	ceftobiprole medocaril	135413544
1430	pictilisib	17755052
1431	chenopodium album pollen	146171394
1432	tiropramide	42262
1433	carvedilol hydrochloride	11419372
1434	palonosetron	6337614
1435	lutetium oxodotreotide lu-177	76966897
1436	dihydroxyaluminum aminoacetate anhydrous	146171395
1437	ketotifen	3827
1438	esomeprazole	146171396
1439	zinc	23994
1440	mucor racemosus	146171397
1441	somatrogon	146171398
1442	levobunolol	39468
1443	grape fruit	146171399
1444	ubenimex	72172
1445	butabarbital sodium	23690439
1446	roots	146171400
1447	ferrous sulfate	24393
1448	ganglioside gm1	9963963
1449	casanthranol	51371307
1450	diethylamino hydroxybenzoyl hexyl benzoate	10111431
1451	edotreotide yttrium y-90	15605154
1452	wine grape	146171401
1453	chlorazepam	3084599
1454	motesanib diphosphate	16097729
1455	levomefolic acid	135398561
1456	isoproterenol sulfate	8239
1457	aureobasidium pullulans var. p	146171402
1458	tannic acid	16129778
1459	antihemophilic factor, human recombinant residues 743-1636 deleted	146171403
1460	factor ix nos	146171404
1461	berzosertib	59472121
1462	pegvaliase-pqpz	86278362
1463	3-methoxyphencyclidine	11778080
1464	magnesium aspartate	92912
1465	polysorbate 80	5284448
1466	ceftibuten dihydrate	5282241
1467	tacedinaline	2746
1468	gallamine triethiodide	6172
1469	panax notoginseng root	146171405
1470	vesatolimod	46241268
1471	cephalexin monohydrate	27447
1472	pracinostat	49855250
1473	meprobamate	4064
1474	bardoxolone methyl	400769
1475	samidorphan	11667832
1476	buclosamide	68466
1477	shrimp, unspecified	146171406
1478	oregano leaf oil	146171407
1479	cytarabine	6253
1480	hydroflumethiazide	3647
1481	bromocriptine mesylate	31100
