	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
306	40238453	Neurospora sitophila allergenic extract	Drug	RxNorm	Ingredient	S	1098200	20110501	20991231	
307	40238160	littleseed canary grass pollen extract	Drug	RxNorm	Ingredient	S	1098232	20110501	20991231	
308	40238446	Pacific salmon allergenic extract	Drug	RxNorm	Ingredient	S	1098247	20110501	20991231	
309	40238230	Douglas fir pollen extract	Drug	RxNorm	Ingredient	S	1098257	20110501	20991231	
310	40238501	smooth sumac pollen extract	Drug	RxNorm	Ingredient	S	1098274	20110501	20991231	
311	40238145	orris root allergenic extract	Drug	RxNorm	Ingredient	S	1098353	20110501	20991231	
312	40238052	vandetanib	Drug	RxNorm	Ingredient	S	1098413	20110501	20991231	
313	40238118	grain sorghum pollen extract	Drug	RxNorm	Ingredient		1098438	20110501	20130505	U
314	40237944	Sudan grass pollen extract	Drug	RxNorm	Ingredient	S	1098455	20110501	20991231	
315	40238635	Trichophyton tonsurans allergenic extract	Drug	RxNorm	Ingredient	S	1098619	20110501	20991231	
316	19006874	unithiol	Drug	RxNorm	Ingredient	S	10991	19700101	20991231	
317	19006877	uracil	Drug	RxNorm	Ingredient	S	10995	19700101	20991231	
318	19006880	uracil mustard	Drug	RxNorm	Ingredient	S	10996	19700101	20991231	
319	40238058	xylazine	Drug	RxNorm	Ingredient	S	1099660	20110501	20991231	
320	19010875	uranium	Drug	RxNorm	Ingredient	S	10999	19700101	20991231	
321	40237613	adenovirus type 4 vaccine live	Drug	RxNorm	Ingredient	S	1099933	20110501	20991231	
322	40237617	adenovirus type 7 vaccine live	Drug	RxNorm	Ingredient	S	1099937	20110501	20991231	
323	906874	oxyquinoline	Drug	RxNorm	Ingredient	S	110	19700101	20991231	
324	40239056	abiraterone	Drug	RxNorm	Ingredient	S	1100072	20110605	20991231	
325	906914	urea	Drug	RxNorm	Ingredient	S	11002	19700101	20991231	
326	40239216	linagliptin	Drug	RxNorm	Ingredient	S	1100699	20110605	20991231	
327	19010876	uridine	Drug	RxNorm	Ingredient	S	11017	19700101	20991231	
328	40238770	boceprevir	Drug	RxNorm	Ingredient	S	1102129	20110605	20991231	
329	40239116	ferrous bisglycinate	Drug	RxNorm	Ingredient	S	1102188	20110605	20991231	
330	40239330	telaprevir	Drug	RxNorm	Ingredient	S	1102261	20110605	20991231	
331	40238930	rilpivirine	Drug	RxNorm	Ingredient	S	1102270	20110605	20991231	
332	1307515	urokinase	Drug	RxNorm	Ingredient	S	11055	19700101	20991231	
333	40239290	pimobendan	Drug	RxNorm	Ingredient	S	1110783	20110605	20991231	
334	19010961	arsenic	Drug	RxNorm	Ingredient	S	1111	19700101	20991231	
335	40240306	valley oak pollen extract	Drug	RxNorm	Ingredient	S	1111024	20110703	20991231	
336	40239985	fidaxomicin	Drug	RxNorm	Ingredient	S	1111103	20110703	20991231	
337	40122786	Valerates	Drug	RxNorm	Ingredient		11113	20050911	20160311	D
338	19007572	valine	Drug	RxNorm	Ingredient	S	11115	19700101	20991231	
339	19007693	vanadium	Drug	RxNorm	Ingredient	S	11121	19700101	20991231	
340	1707687	vancomycin	Drug	RxNorm	Ingredient	S	11124	19700101	20991231	
341	40239960	Valproate sodium	Drug	RxNorm	Ingredient		1112955	20110703	20111204	U
342	40239665	belatacept	Drug	RxNorm	Ingredient	S	1112973	20110703	20991231	
343	40239995	ezogabine	Drug	RxNorm	Ingredient	S	1112990	20110703	20991231	
344	507832	herpesvirus 3, human	Drug	RxNorm	Ingredient	S	11131	19700101	20991231	
345	40240027	gamithromycin	Drug	RxNorm	Ingredient	S	1113697	20110703	20991231	
346	40241205	azficel-T	Drug	RxNorm	Ingredient	S	1114112	20110731	20991231	
347	40241331	rivaroxaban	Drug	RxNorm	Ingredient	S	1114195	20110731	20991231	
348	40240664	indacaterol	Drug	RxNorm	Ingredient	S	1114326	20110731	20991231	
349	40241252	bronopol	Drug	RxNorm	Ingredient	S	1114345	20110731	20991231	
350	40241181	turmeric extract	Drug	RxNorm	Ingredient	S	1114883	20110731	20991231	
351	1507835	vasopressin (USP)	Drug	RxNorm	Ingredient	S	11149	19700101	20991231	
352	40241232	blue gum pollen extract	Drug	RxNorm	Ingredient		1115262	20110731	20131202	U
353	40241153	tolu balsam	Drug	RxNorm	Ingredient	S	1116238	20110731	20991231	
354	40241186	ticagrelor	Drug	RxNorm	Ingredient	S	1116632	20110731	20991231	
355	40240922	Influenza Virus Vaccine, Inactivated A-Christchurch-16-2010 NIB-74 (H1N1) (A-California-7-2009) strain	Drug	RxNorm	Ingredient		1116738	20110731	20200503	U
356	40241606	American house dust mite allergenic extract	Drug	RxNorm	Ingredient	S	1116977	20110904	20991231	
357	40242103	European house dust mite allergenic extract	Drug	RxNorm	Ingredient	S	1116979	20110904	20991231	
358	1307863	verapamil	Drug	RxNorm	Ingredient	S	11170	19700101	20991231	
359	40242456	weakleaf bur ragweed pollen extract	Drug	RxNorm	Ingredient	S	1117083	20110904	20991231	
360	908126	vidarabine	Drug	RxNorm	Ingredient	S	11194	19700101	20991231	
361	19008261	viloxazine	Drug	RxNorm	Ingredient	S	11196	19700101	20991231	
362	19008264	vinblastine	Drug	RxNorm	Ingredient	S	11198	19700101	20991231	
363	40241715	Centruroides (scorpion) immune F(ab')2 (equine)	Drug	RxNorm	Ingredient	S	1119986	20110904	20991231	
364	19008269	vincamine	Drug	RxNorm	Ingredient	S	11201	19700101	20991231	
365	1308290	vincristine	Drug	RxNorm	Ingredient	S	11202	19700101	20991231	
366	19008336	vindesine	Drug	RxNorm	Ingredient	S	11204	19700101	20991231	
367	19010969	virginiamycin	Drug	RxNorm	Ingredient	S	11232	19700101	20991231	
368	19008339	vitamin A	Drug	RxNorm	Ingredient	S	11246	19700101	20991231	
369	1308738	vitamin B12	Drug	RxNorm	Ingredient	S	11248	19700101	20991231	
370	19010970	vitamin B complex	Drug	RxNorm	Ingredient	S	11251	19700101	20991231	
371	19009405	vitamin D	Drug	RxNorm	Ingredient	S	11253	19700101	20991231	
372	19009540	vitamin E	Drug	RxNorm	Ingredient	S	11256	19700101	20991231	
373	19010128	vitamin K	Drug	RxNorm	Ingredient	S	11258	19700101	20991231	
374	44785885	von Willebrand factor	Drug	RxNorm	Ingredient	S	11274	20140303	20991231	
375	1310149	warfarin	Drug	RxNorm	Ingredient	S	11289	19700101	20991231	
376	19011001	wasp venoms	Drug	RxNorm	Ingredient	S	11291	19700101	20991231	
377	19010309	water	Drug	RxNorm	Ingredient	S	11295	19700101	20991231	
378	19011004	white wax	Drug	RxNorm	Ingredient	S	11327	19700101	20991231	
379	1310325	aminocaproate	Drug	RxNorm	Ingredient	S	113373	20060709	20991231	
380	19010337	aminosalicylate	Drug	RxNorm	Ingredient	S	113374	19700101	20991231	
381	1310353	lutein	Drug	RxNorm	Ingredient	S	11359	19700101	20991231	
382	19010400	fusidate	Drug	RxNorm	Ingredient	S	113608	20060514	20991231	
383	19011007	xenon	Drug	RxNorm	Ingredient	S	11363	19700101	20991231	
384	19010493	xipamide	Drug	RxNorm	Ingredient	S	11371	19700101	20991231	
385	19010496	xylitol	Drug	RxNorm	Ingredient	S	11377	19700101	20991231	
386	19010499	xylose	Drug	RxNorm	Ingredient	S	11378	19700101	20991231	
387	19010564	pipemidate	Drug	RxNorm	Ingredient	S	113831	20060514	20991231	
388	19011008	Yeasts	Drug	RxNorm	Ingredient		11384	19700101	20160731	D
389	40094732	Yohimbine	Drug	RxNorm	Ingredient		11396	19700101	20060312	U
390	19011031	pregnenolone	Drug	RxNorm	Ingredient	S	114052	19700101	20991231	
391	1710612	zidovudine	Drug	RxNorm	Ingredient	S	11413	19700101	20991231	
392	19010696	zinc	Drug	RxNorm	Ingredient	S	11416	19700101	20991231	
393	19010886	zuclopenthixol	Drug	RxNorm	Ingredient	S	114176	19700101	20991231	
394	19010943	Opiates	Drug	RxNorm	Ingredient		114189	19700101	20160501	D
395	19011034	citrate	Drug	RxNorm	Ingredient	S	114200	19700101	20991231	
396	19011035	lactate	Drug	RxNorm	Ingredient	S	114202	19700101	20991231	
397	1310937	feverfew extract	Drug	RxNorm	Ingredient	S	114203	19700101	20991231	
398	19011018	zinc orotate	Drug	RxNorm	Ingredient	S	11422	19700101	20991231	
399	911064	zinc oxide	Drug	RxNorm	Ingredient	S	11423	19700101	20991231	
400	1711523	indinavir	Drug	RxNorm	Ingredient	S	114289	19700101	20991231	
401	19011565	zinc-DTPA	Drug	RxNorm	Ingredient	S	11431	19700101	20991231	
402	19011039	arginine glutamate	Drug	RxNorm	Ingredient	S	114464	19700101	20991231	
403	711584	levetiracetam	Drug	RxNorm	Ingredient	S	114477	19700101	20991231	
404	40241654	ascorbate manganese	Drug	RxNorm	Ingredient	S	1144960	20110904	20991231	
405	19011061	glucomannan	Drug	RxNorm	Ingredient	S	11454	19700101	20991231	
406	40242460	toceranib	Drug	RxNorm	Ingredient	S	1145945	20110904	20991231	
407	19011062	mofezolac	Drug	RxNorm	Ingredient	S	11469	19700101	20991231	
408	40241937	vemurafenib	Drug	RxNorm	Ingredient	S	1147220	20110904	20991231	
409	1511646	pamidronate	Drug	RxNorm	Ingredient	S	11473	19700101	20991231	
410	40241969	brentuximab vedotin	Drug	RxNorm	Ingredient	S	1147320	20110904	20991231	
411	40242242	Lactobacillus sp	Drug	RxNorm	Ingredient		1147374	20110904	20170102	U
412	19011064	tiludronic acid	Drug	RxNorm	Ingredient	S	11476	19700101	20991231	
413	40242044	icatibant	Drug	RxNorm	Ingredient	S	1148138	20110904	20991231	
414	19011685	roxatidine	Drug	RxNorm	Ingredient	S	114817	19700101	20991231	
415	40242675	crizotinib	Drug	RxNorm	Ingredient	S	1148495	20111002	20991231	
416	40242671	astaxanthine	Drug	RxNorm	Ingredient		1148658	20111002	20111203	U
417	19011712	desirudin	Drug	RxNorm	Ingredient	S	114934	19700101	20991231	
418	1111706	zafirlukast	Drug	RxNorm	Ingredient	S	114970	19700101	20991231	
419	911735	rabeprazole	Drug	RxNorm	Ingredient	S	114979	19700101	20991231	
420	40242566	Bifidobacterium lactis	Drug	RxNorm	Ingredient		1150094	20111002	20181202	U
421	40242573	Bifidobacterium longum	Drug	RxNorm	Ingredient	S	1150096	20111002	20991231	
422	19011773	ascorbic acid	Drug	RxNorm	Ingredient	S	1151	19700101	20991231	
423	1512446	doxercalciferol	Drug	RxNorm	Ingredient	S	11516	19700101	20991231	
424	912476	becaplermin	Drug	RxNorm	Ingredient	S	115238	19700101	20991231	
425	19011067	temoporfin	Drug	RxNorm	Ingredient	S	115243	19700101	20991231	
426	1512480	ibandronate	Drug	RxNorm	Ingredient	S	115264	19700101	20991231	
427	1712549	trovafloxacin	Drug	RxNorm	Ingredient	S	115552	19700101	20991231	
428	19012585	asparaginase	Drug	RxNorm	Ingredient	S	1156	19700101	20991231	
429	712615	ziprasidone	Drug	RxNorm	Ingredient	S	115698	19700101	20991231	
430	19011069	asparagine	Drug	RxNorm	Ingredient	S	1157	20051113	20991231	
431	1512674	drospirenone	Drug	RxNorm	Ingredient	S	11636	19700101	20991231	
432	19011091	deferiprone	Drug	RxNorm	Ingredient	S	11645	19700101	20991231	
433	19012686	aspartic acid	Drug	RxNorm	Ingredient	S	1169	19700101	20991231	
434	1312706	alemtuzumab	Drug	RxNorm	Ingredient	S	117055	19700101	20991231	
435	19011093	tenofovir	Drug	RxNorm	Ingredient	S	117466	20050724	20991231	
436	19011094	benzquercin	Drug	RxNorm	Ingredient	S	117896	19700101	20991231	
437	19011095	Aspergillus fumigatus	Drug	RxNorm	Ingredient	S	1182	19700101	20991231	
438	912803	verteporfin	Drug	RxNorm	Ingredient	S	118886	19700101	20991231	
439	1112807	aspirin	Drug	RxNorm	Ingredient	S	1191	19700101	20991231	
440	40244309	gonadotropin releasing factor analog-diphtheria toxoid conjugate	Drug	RxNorm	Ingredient	S	1191668	20111204	20991231	
441	19013765	respiratory syncytial virus immune globulin intravenous	Drug	RxNorm	Ingredient	S	119246	19700101	20991231	
442	42903420	Asterias rubens preparation	Drug	RxNorm	Ingredient	S	1192621	20121203	20991231	
443	40244066	Colletotrichum coccodes allergenic extract	Drug	RxNorm	Ingredient	S	1192729	20111204	20991231	
444	40244381	Hypomyces perniciosus allergenic extract	Drug	RxNorm	Ingredient	S	1192968	20111204	20991231	
445	40244145	parakeet feather allergenic extract	Drug	RxNorm	Ingredient	S	1192987	20111204	20991231	
446	40244406	Microascus brevicaulis allergenic extract	Drug	RxNorm	Ingredient	S	1192992	20111204	20991231	
447	40244304	gliocladium allergenic extract	Drug	RxNorm	Ingredient	S	1192997	20111204	20991231	
448	40244419	Neurospora crassa allergenic extract	Drug	RxNorm	Ingredient	S	1193003	20111204	20991231	
449	40244464	ruxolitinib	Drug	RxNorm	Ingredient	S	1193326	20111204	20991231	
450	913782	tolterodine	Drug	RxNorm	Ingredient	S	119565	19700101	20991231	
451	1713905	doripenem	Drug	RxNorm	Ingredient	S	119771	20071230	20991231	
452	513909	heptavalent pneumococcal conjugate vaccine	Drug	RxNorm	Ingredient		119947	20050911	20160501	D
453	1314002	atenolol	Drug	RxNorm	Ingredient	S	1202	19700101	20991231	
454	1714165	peginterferon alfa-2a	Drug	RxNorm	Ingredient	S	120608	19700101	20991231	
455	19014202	alfacalcidol	Drug	RxNorm	Ingredient	S	12062	19700101	20991231	
456	19011097	propionate	Drug	RxNorm	Ingredient	S	121047	20050911	20991231	
457	19011098	dimethoxanate	Drug	RxNorm	Ingredient	S	121069	19700101	20991231	
458	19011099	chromic phosphate P32	Drug	RxNorm	Ingredient	S	121070	19700101	20991231	
459	1314273	rituximab	Drug	RxNorm	Ingredient	S	121191	19700101	20991231	
460	1714277	voriconazole	Drug	RxNorm	Ingredient	S	121243	19700101	20991231	
461	914310	1-octacosanol	Drug	RxNorm	Ingredient	S	12166	19700101	20991231	
462	19014341	atracurium	Drug	RxNorm	Ingredient	S	1218	19700101	20991231	
463	914335	atropine	Drug	RxNorm	Ingredient	S	1223	19700101	20991231	
464	1114771	auranofin	Drug	RxNorm	Ingredient	S	1227	19700101	20991231	
465	40244266	aflibercept	Drug	RxNorm	Ingredient	S	1232150	20111204	20991231	
466	42903421	Salix nigra bark extract	Drug	RxNorm	Ingredient	S	1232311	20121203	20991231	
467	42709314	pyrethrum extract	Drug	RxNorm	Ingredient	S	1232405	20120507	20991231	
468	42709315	pale dock pollen extract	Drug	RxNorm	Ingredient	S	1232604	20120507	20991231	
469	42709316	tragacanth allergenic extract	Drug	RxNorm	Ingredient	S	1232630	20120507	20991231	
470	42709317	broadleaf cattail pollen extract	Drug	RxNorm	Ingredient	S	1232637	20120507	20991231	
471	42709318	tocopherol	Drug	RxNorm	Ingredient	S	1236136	20120507	20991231	
472	1314806	dandelion extract	Drug	RxNorm	Ingredient	S	124150	19700101	20991231	
473	19014818	Allergenic extract	Drug	RxNorm	Ingredient		124151	19700101	20130304	D
474	42709319	glucarpidase	Drug	RxNorm	Ingredient	S	1242127	20120507	20991231	
475	42709320	ingenol mebutate	Drug	RxNorm	Ingredient	S	1242806	20120507	20991231	
476	42709321	vismodegib	Drug	RxNorm	Ingredient	S	1242987	20120507	20991231	
477	42709322	axitinib	Drug	RxNorm	Ingredient	S	1242999	20120507	20991231	
478	42709323	ivacaftor	Drug	RxNorm	Ingredient	S	1243041	20120507	20991231	
479	19011124	grapefruit extract	Drug	RxNorm	Ingredient	S	124323	19700101	20991231	
480	40161373	Pecan pollen	Drug	RxNorm	Ingredient		124380	20090705	20091101	U
481	42709324	vitamin D3	Drug	RxNorm	Ingredient	S	1244014	20120507	20991231	
482	514834	honey bee venom	Drug	RxNorm	Ingredient	S	124427	19700101	20991231	
483	19014846	White faced hornet venom	Drug	RxNorm	Ingredient		124428	19700101	20121203	U
484	19011125	yellow hornet venom	Drug	RxNorm	Ingredient	S	124431	19700101	20991231	
485	42709325	tafluprost	Drug	RxNorm	Ingredient	S	1244607	20120507	20991231	
486	19011126	gemeprost	Drug	RxNorm	Ingredient	S	12449	19700101	20991231	
487	42709326	pomegranate fruit extract	Drug	RxNorm	Ingredient	S	1246101	20120507	20991231	
488	19011127	prednylidene	Drug	RxNorm	Ingredient	S	12473	19700101	20991231	
489	19011128	Old tuberculin	Drug	RxNorm	Ingredient		124809	19700101	20160501	D
490	914840	dichlorotetrafluoroethane	Drug	RxNorm	Ingredient	S	124848	19700101	20991231	
491	42709327	peginesatide	Drug	RxNorm	Ingredient	S	1248798	20120507	20991231	
492	42709328	robenacoxib	Drug	RxNorm	Ingredient	S	1250203	20120507	20991231	
493	1314865	azacitidine	Drug	RxNorm	Ingredient	S	1251	19700101	20991231	
494	42709329	imidacloprid	Drug	RxNorm	Ingredient	S	1251576	20120507	20991231	
495	40126401	HCL	Drug	RxNorm	Ingredient		125326	20051113	20060514	D
496	19011130	Normal saline	Drug	RxNorm	Ingredient		125464	19700101	20160501	D
497	19014878	azathioprine	Drug	RxNorm	Ingredient	S	1256	19700101	20991231	
498	19011161	Dermatophagoides pteronyssinus preparation	Drug	RxNorm	Ingredient		125609	19700101	20170806	D
499	1314924	gemcitabine	Drug	RxNorm	Ingredient	S	12574	19700101	20991231	
500	19011162	fennel seed preparation	Drug	RxNorm	Ingredient	S	125918	19700101	20991231	
501	1314928	ginger root	Drug	RxNorm	Ingredient	S	125921	19700101	20991231	
502	1314955	bilberry extract	Drug	RxNorm	Ingredient	S	125929	19700101	20991231	
503	1315027	cranberry preparation	Drug	RxNorm	Ingredient	S	125933	19700101	20991231	
504	19011163	pumpkin seed extract	Drug	RxNorm	Ingredient	S	126291	19700101	20991231	
505	19015123	azlocillin	Drug	RxNorm	Ingredient	S	1266	19700101	20991231	
506	1715117	aztreonam	Drug	RxNorm	Ingredient	S	1272	19700101	20991231	
507	40130152	Sulfates, Unspecified or Sulfate Ion	Drug	RxNorm	Ingredient		127380	20060312	20190331	D
508	915175	bacitracin	Drug	RxNorm	Ingredient	S	1291	19700101	20991231	
509	42800040	avanafil	Drug	RxNorm	Ingredient	S	1291301	20120604	20991231	
510	42799567	docosaenoic acid	Drug	RxNorm	Ingredient	S	1291425	20120604	20991231	
511	42800246	taliglucerase alfa	Drug	RxNorm	Ingredient	S	1291609	20120604	20991231	
512	715233	baclofen	Drug	RxNorm	Ingredient	S	1292	19700101	20991231	
513	42800027	varicella-zoster virus vaccine live (Oka-Merck) strain	Drug	RxNorm	Ingredient	S	1292422	20120604	20991231	
514	42800204	lucinactant	Drug	RxNorm	Ingredient	S	1293254	20120604	20991231	
515	42800240	sodium sulfide	Drug	RxNorm	Ingredient	S	1293719	20120604	20991231	
516	42799711	gemtuzumab ozogamicin	Drug	RxNorm	Ingredient	S	1294580	20120604	20991231	
517	42800082	common paper wasp venom protein	Drug	RxNorm	Ingredient	S	1294628	20120604	20991231	
518	42799803	metricus paper wasp venom protein	Drug	RxNorm	Ingredient	S	1294630	20120604	20991231	
519	42800226	northern paper wasp venom protein	Drug	RxNorm	Ingredient	S	1294632	20120604	20991231	
520	42800238	red paper wasp venom protein	Drug	RxNorm	Ingredient	S	1294634	20120604	20991231	
521	42801272	bald-faced hornet venom protein	Drug	RxNorm	Ingredient	S	1297525	20120702	20991231	
522	42801254	common wasp venom protein	Drug	RxNorm	Ingredient	S	1297527	20120702	20991231	
523	42801267	eastern yellow jacket venom protein	Drug	RxNorm	Ingredient	S	1297529	20120702	20991231	
524	42800778	German wasp venom protein	Drug	RxNorm	Ingredient	S	1297531	20120702	20991231	
525	42801285	southern yellow jacket venom protein	Drug	RxNorm	Ingredient	S	1297533	20120702	20991231	
526	42801306	western yellow jacket venom protein	Drug	RxNorm	Ingredient	S	1297535	20120702	20991231	
527	42801309	yellow hornet venom protein	Drug	RxNorm	Ingredient	S	1297537	20120702	20991231	
528	42801287	pertuzumab	Drug	RxNorm	Ingredient	S	1298944	20120702	20991231	
529	42800417	ammonia	Drug	RxNorm	Ingredient	S	1299884	20120702	20991231	
530	42801112	Siberian elm pollen extract	Drug	RxNorm	Ingredient	S	1299981	20120702	20991231	
531	42873635	lorcaserin	Drug	RxNorm	Ingredient	S	1300701	20120806	20991231	
532	42873636	mirabegron	Drug	RxNorm	Ingredient	S	1300786	20120806	20991231	
533	42873637	white spirit type 1	Drug	RxNorm	Ingredient	S	1301854	20120806	20991231	
534	42873638	carfilzomib	Drug	RxNorm	Ingredient	S	1302966	20120806	20991231	
535	42873639	aclidinium	Drug	RxNorm	Ingredient	S	1303098	20120806	20991231	
536	46274493	Influenza A virus vaccine, A-California-7-2009 X-181 (H1N1), Inactivated	Drug	RxNorm	Ingredient		1303850	20150908	20151004	D
537	42873918	Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus	Drug	RxNorm	Ingredient		1303851	20120904	20200503	U
538	42873961	influenza B virus vaccine, B-Wisconsin-1-2010-like virus	Drug	RxNorm	Ingredient	S	1303855	20120904	20991231	
539	46274499	Influenza A virus vaccine, A-Victoria-361-2011 IVR-165 (H3N2), Inactivated	Drug	RxNorm	Ingredient		1304121	20150908	20151004	D
